2026-09-11T21:44:20.138Z	data	514	2933159
2026-09-11T21:44:20.138Z	data	26	2933185
2026-09-11T21:44:20.207Z	data	514	2933699
2026-09-11T21:44:20.207Z	data	26	2933725
2026-09-11T21:44:20.310Z	data	514	2934239
2026-09-11T21:44:20.310Z	data	26	2934265
2026-09-11T21:44:20.380Z	data	2367	2936632
2026-09-11T21:44:20.380Z	data	26	2936658
2026-09-11T21:44:20.449Z	data	2376	2939034
2026-09-11T21:44:20.449Z	data	26	2939060
2026-09-11T21:44:20.552Z	data	2376	2941436
2026-09-11T21:44:20.552Z	data	26	2941462
2026-09-11T21:44:20.623Z	data	2395	2943857
2026-09-11T21:44:20.623Z	data	26	2943883
2026-09-11T21:44:20.704Z	data	2395	2946278
2026-09-11T21:44:20.704Z	data	26	2946304
2026-09-11T21:44:20.773Z	data	2395	2948699
2026-09-11T21:44:20.773Z	data	26	2948725
2026-09-11T21:44:20.809Z	data	2012	2950737
2026-09-11T21:44:20.810Z	data	843	2951580
2026-09-11T21:44:20.841Z	data	158	2951738
2026-09-11T21:44:20.878Z	data	158	2951896
2026-09-11T21:44:20.910Z	data	1393	2953289
2026-09-11T21:44:20.910Z	data	26	2953315
2026-09-11T21:44:20.943Z	data	158	2953473
2026-09-11T21:44:21.007Z	data	1677	2955150
2026-09-11T21:44:21.007Z	data	26	2955176
2026-09-11T21:44:21.108Z	data	2111	2957287
2026-09-11T21:44:21.108Z	data	26	2957313
2026-09-11T21:44:21.143Z	data	2395	2959708
2026-09-11T21:44:21.144Z	data	26	2959734
2026-09-11T21:44:21.177Z	data	139	2959873
2026-09-11T21:44:21.245Z	data	2371	2962244
2026-09-11T21:44:21.246Z	data	26	2962270
2026-09-11T21:44:21.282Z	data	2915	2965185
2026-09-11T21:44:21.283Z	data	680	2965865
2026-09-11T21:44:21.359Z	data	1369	2967234
2026-09-11T21:44:21.359Z	data	26	2967260
2026-09-11T21:44:21.411Z	data	3526	2970786
2026-09-11T21:44:21.411Z	data	528	2971314
2026-09-11T21:44:21.516Z	data	1351	2972665
2026-09-11T21:44:21.517Z	data	26	2972691
2026-09-11T21:44:21.591Z	data	514	2973205
2026-09-11T21:44:21.591Z	data	26	2973231
2026-09-11T21:44:21.667Z	data	514	2973745
2026-09-11T21:44:21.668Z	data	26	2973771
2026-09-11T21:44:21.735Z	data	514	2974285
2026-09-11T21:44:21.735Z	data	26	2974311
2026-09-11T21:44:21.803Z	data	514	2974825
2026-09-11T21:44:21.803Z	data	26	2974851
2026-09-11T21:44:21.907Z	data	2371	2977222
2026-09-11T21:44:21.908Z	data	26	2977248
2026-09-11T21:44:21.977Z	data	2380	2979628
2026-09-11T21:44:21.977Z	data	26	2979654
2026-09-11T21:44:22.010Z	data	2380	2982034
2026-09-11T21:44:22.011Z	data	26	2982060
2026-09-11T21:44:22.044Z	data	143	2982203
2026-09-11T21:44:22.148Z	data	2399	2984602
2026-09-11T21:44:22.148Z	data	26	2984628
2026-09-11T21:44:22.215Z	data	2399	2987027
2026-09-11T21:44:22.216Z	data	26	2987053
2026-09-11T21:44:22.285Z	data	2399	2989452
2026-09-11T21:44:22.285Z	data	26	2989478
2026-09-11T21:44:22.387Z	data	2399	2991877
2026-09-11T21:44:22.387Z	data	26	2991903
2026-09-11T21:44:22.454Z	data	2399	2994302
2026-09-11T21:44:22.454Z	data	26	2994328
2026-09-11T21:44:22.559Z	data	2399	2996727
2026-09-11T21:44:22.559Z	data	26	2996753
2026-09-11T21:44:22.634Z	data	2399	2999152
2026-09-11T21:44:22.634Z	data	26	2999178
