2026-09-13T10:38:55.961Z	start	0	0
2026-09-13T10:38:55.961Z	args	["--cwd","F:/Fallout4Mapping-1.10.163","--resume","C:/Users/micha/.omp/agent/sessions/--F--Fallout4Mapping-1.10.163--/2026-09-11T18-54-55-486Z_01a091d2-a1fe-7599-a968-22846fd4ee62.jsonl"]	0
2026-09-13T10:38:56.011Z	data	61	61
2026-09-13T10:38:56.430Z	data	8	69
2026-09-13T10:38:57.073Z	data	86	155
2026-09-13T10:38:57.082Z	data	82	237
2026-09-13T10:38:57.100Z	data	4739	4976
2026-09-13T10:38:57.525Z	data	10	4986
2026-09-13T10:38:59.296Z	data	502	5488
2026-09-13T10:38:59.337Z	data	10	5498
2026-09-13T10:38:59.376Z	data	10	5508
2026-09-13T10:38:59.495Z	data	468	5976
2026-09-13T10:38:59.683Z	data	10	5986
2026-09-13T10:38:59.779Z	data	38	6024
2026-09-13T10:39:00.458Z	data	5911	11935
2026-09-13T10:39:00.460Z	data	2777	14712
2026-09-13T10:39:00.576Z	data	6473	21185
2026-09-13T10:39:00.580Z	data	7368	28553
2026-09-13T10:39:00.586Z	data	8921	37474
2026-09-13T10:39:00.591Z	data	8879	46353
2026-09-13T10:39:00.601Z	data	10457	56810
2026-09-13T10:39:00.607Z	data	10286	67096
2026-09-13T10:39:00.616Z	data	11752	78848
2026-09-13T10:39:00.623Z	data	11708	90556
2026-09-13T10:39:00.632Z	data	13880	104436
2026-09-13T10:39:00.639Z	data	12608	117044
2026-09-13T10:39:00.648Z	data	14332	131376
2026-09-13T10:39:00.654Z	data	12852	144228
2026-09-13T10:39:00.662Z	data	15704	159932
2026-09-13T10:39:00.667Z	data	10749	170681
2026-09-13T10:39:00.674Z	data	12285	182966
2026-09-13T10:39:00.679Z	data	11278	194244
2026-09-13T10:39:00.684Z	data	8487	202731
2026-09-13T10:39:00.689Z	data	8068	210799
2026-09-13T10:39:00.694Z	data	8835	219634
2026-09-13T10:39:00.699Z	data	11224	230858
2026-09-13T10:39:00.704Z	data	10660	241518
2026-09-13T10:39:00.711Z	data	10542	252060
2026-09-13T10:39:00.715Z	data	9660	261720
2026-09-13T10:39:00.721Z	data	10689	272409
2026-09-13T10:39:00.725Z	data	10331	282740
2026-09-13T10:39:00.729Z	data	6950	289690
2026-09-13T10:39:00.731Z	data	4171	293861
2026-09-13T10:39:00.734Z	data	4574	298435
2026-09-13T10:39:00.738Z	data	6727	305162
2026-09-13T10:39:00.742Z	data	4158	309320
2026-09-13T10:39:00.744Z	data	3946	313266
2026-09-13T10:39:00.747Z	data	4342	317608
2026-09-13T10:39:00.749Z	data	3345	320953
2026-09-13T10:39:00.752Z	data	5479	326432
2026-09-13T10:39:00.754Z	data	4842	331274
2026-09-13T10:39:00.757Z	data	3949	335223
2026-09-13T10:39:00.758Z	data	1699	336922
2026-09-13T10:39:00.759Z	data	1154	338076
2026-09-13T10:39:00.759Z	data	708	338784
2026-09-13T10:39:00.760Z	data	434	339218
2026-09-13T10:39:00.760Z	data	449	339667
2026-09-13T10:39:00.761Z	data	670	340337
2026-09-13T10:39:00.762Z	data	1341	341678
2026-09-13T10:39:00.763Z	data	1683	343361
2026-09-13T10:39:00.764Z	data	1541	344902
2026-09-13T10:39:00.765Z	data	1480	346382
2026-09-13T10:39:00.766Z	data	1119	347501
2026-09-13T10:39:00.767Z	data	617	348118
2026-09-13T10:39:00.767Z	data	257	348375
2026-09-13T10:39:00.768Z	data	245	348620
2026-09-13T10:39:00.768Z	data	120	348740
2026-09-13T10:39:00.768Z	data	111	348851
2026-09-13T10:39:00.768Z	data	146	348997
2026-09-13T10:39:00.769Z	data	164	349161
2026-09-13T10:39:00.769Z	data	104	349265
2026-09-13T10:39:00.769Z	data	116	349381
2026-09-13T10:39:00.769Z	data	111	349492
2026-09-13T10:39:00.770Z	data	272	349764
2026-09-13T10:39:00.770Z	data	531	350295
2026-09-13T10:39:00.770Z	data	515	350810
2026-09-13T10:39:00.771Z	data	1651	352461
2026-09-13T10:39:00.772Z	data	1609	354070
2026-09-13T10:39:00.774Z	data	2079	356149
2026-09-13T10:39:00.775Z	data	2629	358778
2026-09-13T10:39:00.777Z	data	2519	361297
2026-09-13T10:39:00.778Z	data	1829	363126
2026-09-13T10:39:00.779Z	data	1969	365095
2026-09-13T10:39:00.780Z	data	2105	367200
2026-09-13T10:39:00.782Z	data	1665	368865
2026-09-13T10:39:00.783Z	data	1922	370787
2026-09-13T10:39:00.784Z	data	1971	372758
2026-09-13T10:39:00.785Z	data	1564	374322
2026-09-13T10:39:00.786Z	data	1187	375509
2026-09-13T10:39:00.787Z	data	800	376309
2026-09-13T10:39:00.788Z	data	439	376748
2026-09-13T10:39:00.788Z	data	121	376869
2026-09-13T10:39:00.788Z	data	111	376980
2026-09-13T10:39:00.788Z	data	149	377129
2026-09-13T10:39:00.789Z	data	148	377277
2026-09-13T10:39:00.789Z	data	158	377435
2026-09-13T10:39:00.789Z	data	111	377546
2026-09-13T10:39:00.789Z	data	148	377694
2026-09-13T10:39:00.790Z	data	104	377798
2026-09-13T10:39:00.790Z	data	189	377987
2026-09-13T10:39:00.790Z	data	521	378508
2026-09-13T10:39:00.791Z	data	853	379361
2026-09-13T10:39:00.791Z	data	942	380303
2026-09-13T10:39:00.792Z	data	765	381068
2026-09-13T10:39:00.792Z	data	1304	382372
2026-09-13T10:39:00.793Z	data	1860	384232
2026-09-13T10:39:00.794Z	data	2088	386320
2026-09-13T10:39:00.796Z	data	2833	389153
2026-09-13T10:39:00.797Z	data	2653	391806
2026-09-13T10:39:00.799Z	data	2960	394766
2026-09-13T10:39:00.801Z	data	2288	397054
2026-09-13T10:39:00.802Z	data	1995	399049
2026-09-13T10:39:00.803Z	data	1854	400903
2026-09-13T10:39:00.804Z	data	2317	403220
2026-09-13T10:39:00.806Z	data	2768	405988
2026-09-13T10:39:00.807Z	data	3579	409567
2026-09-13T10:39:00.809Z	data	2918	412485
2026-09-13T10:39:00.811Z	data	4109	416594
2026-09-13T10:39:00.813Z	data	3726	420320
2026-09-13T10:39:00.815Z	data	3775	424095
2026-09-13T10:39:00.818Z	data	4832	428927
2026-09-13T10:39:00.820Z	data	3624	432551
2026-09-13T10:39:00.821Z	data	3291	435842
2026-09-13T10:39:00.823Z	data	3505	439347
2026-09-13T10:39:00.825Z	data	3564	442911
2026-09-13T10:39:00.830Z	data	4227	447138
2026-09-13T10:39:00.833Z	data	6309	453447
2026-09-13T10:39:00.835Z	data	4680	458127
2026-09-13T10:39:00.837Z	data	3228	461355
2026-09-13T10:39:00.838Z	data	3562	464917
2026-09-13T10:39:00.840Z	data	2902	467819
2026-09-13T10:39:00.842Z	data	2398	470217
2026-09-13T10:39:00.844Z	data	2202	472419
2026-09-13T10:39:00.845Z	data	2022	474441
2026-09-13T10:39:00.846Z	data	1840	476281
